[2025-07-23T08:43:46.589+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-07-23T08:43:46.812+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: saveDatabase.save_database_1 scheduled__2025-07-22T08:15:00+00:00 [queued]>
[2025-07-23T08:43:46.820+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: saveDatabase.save_database_1 scheduled__2025-07-22T08:15:00+00:00 [queued]>
[2025-07-23T08:43:46.821+0000] {taskinstance.py:2306} INFO - Starting attempt 3 of 13
[2025-07-23T08:43:46.833+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): save_database_1> on 2025-07-22 08:15:00+00:00
[2025-07-23T08:43:46.841+0000] {standard_task_runner.py:63} INFO - Started process 32878 to run task
[2025-07-23T08:43:46.846+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'saveDatabase', 'save_database_1', 'scheduled__2025-07-22T08:15:00+00:00', '--job-id', '34', '--raw', '--subdir', 'DAGS_FOLDER/dag_saveDB_redis.py', '--cfg-path', '/tmp/tmp2dchkmey']
[2025-07-23T08:43:56.463+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HII: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:56.642+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HNA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:56.658+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HPG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:56.661+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HMC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:56.704+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HPX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:56.732+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HQC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:56.917+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HRC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:56.939+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HSG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:56.973+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HSL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.004+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HT1: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.018+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HTG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.150+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HTI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.181+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HTL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.236+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HTN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.274+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HU1: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.294+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HTV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.404+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HUB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.429+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HVH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.484+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HVN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.537+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý HVX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.558+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý ICT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.689+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý IJC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.711+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý ILB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.728+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý IDI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.797+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý IMP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.802+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý ITC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.960+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý ITD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.989+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý JVC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:57.995+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý KBC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.078+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý KDH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.097+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý KDC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.208+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý KHG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.268+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý KMR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.300+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý KHP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.336+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý KOS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.356+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý KPF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.443+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý KSB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.503+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý L10: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.596+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LAF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.623+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LBM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.642+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LCG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.699+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LDG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.738+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LEC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.913+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LHG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.917+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LGL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.959+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LIX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:58.998+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LGC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.034+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LM8: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.184+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LSS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.193+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý LPB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.227+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý MBB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.270+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý MCM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.284+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý MCP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.451+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý MDG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.457+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý MHC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.495+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý MIG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.533+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý MSB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.548+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý MSH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.720+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý MSN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.724+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý MWG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.783+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NAB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.831+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NAV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.835+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NAF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.978+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NBB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:43:59.985+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NCT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.063+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NHA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.124+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NHH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.142+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NHT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.223+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NKG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.234+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NLG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.273+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NNC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.361+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NO1: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.391+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NSC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.477+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NT2: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.496+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NTL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.518+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NVL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.609+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý NVT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.659+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý OCB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.775+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý OGC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.791+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý OPC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.806+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý ORS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.849+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PAC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:00.894+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PAN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.062+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PC1: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.084+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PDN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.092+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PDR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.152+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PET: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.176+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PGC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.355+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PGI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.355+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PGD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.390+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PGV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.436+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PHR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.440+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PHC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.646+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PIT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.649+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PJT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.669+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PLP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.705+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PLX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.713+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PMG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.936+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PNC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.942+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PNJ: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:01.977+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý POW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.009+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PSH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.137+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PPC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.204+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PTB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.215+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PTC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.238+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PTL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.265+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PVD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.349+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PVP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.473+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý PVT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.493+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý QCG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.529+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý QNP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.534+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý RAL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.592+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý RDP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.723+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý REE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.779+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý RYG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.811+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SAB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.811+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý S4A: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.841+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SAM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:02.967+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SAV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.017+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SBA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.092+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SBT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.112+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SBG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.125+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SBV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.213+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SC5: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.255+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SCR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.346+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SCS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.384+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SFC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.403+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SFG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.473+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SFI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.515+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SGN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.611+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SGR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.654+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SGT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.664+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SHA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.754+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SHI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.759+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SHB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.855+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SHP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.904+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SIP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:03.915+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SJD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.007+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SJS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.030+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SKG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.083+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SMA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.165+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SMC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.169+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SMB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.321+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SRF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.418+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SSC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.436+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SSB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.475+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SPM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.497+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SRC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.567+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SSI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.683+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý ST8: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.706+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý STB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.726+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý STG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.757+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý STK: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.809+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SVC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.931+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SVD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.982+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SVT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:04.986+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SVI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.021+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SZC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.055+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý SZL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.159+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TBC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.286+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TCB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.290+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TCD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.314+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TCH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.332+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TCI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.385+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TCL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.612+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TCO: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.623+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TCM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.661+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TCR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.678+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TCT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.724+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TDC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.858+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TDG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.885+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TDH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:44:05.944+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TDP: Expecting value: line 1 column 1 (char 0)
